"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_54760",-0.3023,0.3842,-0.2105,-0.1807,-1.148,0.1023,0.0078,-0.5899,-0.298,0.1248,0.1278,-0.6642,-0.3446,0,0.529
"PA14_54770",0.2391,-0.0972,-0.381,0.4438,0.1235,0.7809,-0.1951,-0.0745,0.1987,-0.1281,0.4086,0.5248,0.2417,0,0.7116
"PA14_54800",-0.4406,0.1311,0.2602,-0.6358,-0.1825,0.2523,-1.7531,-0.7009,-1.2368,-1.2861,-0.1297,0.9227,0.347,0,0.1608
"PA14_54810",0.1618,-0.2066,-0.962,-0.3763,-0.0628,-0.1571,0.8505,-0.8638,0.7628,-1.3695,-2.0756,-0.6799,0.0874,0,1.6616
"PA14_54820",27.7009,63.9924,-15.8225,59.402,-23.2793,52.629,67.983,-46.0152,146.5238,55.3832,71.6646,-15.5508,18.3237,0,28.7595
"PA14_54830",1.0776,-3.1103,-0.556,0.7802,-0.1796,-1.0135,-1.2986,-0.8766,1.0307,1.9558,-2.5088,-3.4368,-1.7186,0,3.1361
"PA14_54850",0.1488,-2.218,-0.2385,-0.5477,-0.1279,-0.2466,-1.6141,-0.2092,-0.2314,-0.4349,-2.1317,-0.3954,-0.3679,0,-0.1754
"PA14_54860",-0.6857,-0.8048,-0.0141,2.8618,0.7431,1.7356,3.343,0.4868,1.2397,1.1697,3.1049,1.9142,3.3003,0,0.7333
"PA14_54870",0.1476,1.8834,-0.2047,1.4874,0.1405,-0.026,0.107,-0.6237,0.5444,-0.0053,0.3077,0.6829,0.0077,0,0.6836
"PA14_54880",0.4794,0.5354,-0.7012,0.839,0.0202,1.0365,0.4882,0.2572,0.4072,0.2686,0.7354,0.8536,0.3342,0,-0.4466
"PA14_54890",-6.888,-3.4281,-3.7972,0.6971,-1.9394,-2.7211,-4.011,-5.2308,-1.6503,-5.9853,0.97,2.418,-4.0412,0,-2.432
"PA14_54900",-0.6709,0.6914,-2.2922,1.322,-1.924,-1.4913,0.7745,-1.4427,0.7102,-1.725,-0.109,-0.1045,-0.3103,0,-0.0743
"PA14_54910",4.3204,4.8824,2.9812,2.4481,4.533,0.0275,1.7657,5.7518,2.503,0.5168,0.6981,3.1768,2.4592,0,3.1049
"PA14_54920",0.6909,0.7452,-0.3349,1.5123,-0.3031,0.3637,0.7714,0.4874,0.8767,-1.0626,0.9124,0.6739,-0.5351,0,-0.0556
"PA14_54930",-1.5743,0.0757,-0.9404,0.6261,-0.9692,-0.3374,-0.7268,-1.6019,-1.1423,-1.1795,-0.3544,-0.4004,-0.4592,0,-1.0405
"PA14_54940",-0.2996,0.2866,-0.1969,0.3198,-0.3355,-0.0119,0.0909,-0.1464,-0.3128,-0.3301,0.647,0.0878,-0.2792,0,-0.039
"PA14_54950",7.4974,-6.4291,8.8386,21.3654,32.0324,16.6557,6.3862,19.0611,6.8697,12.3786,-8.784,25.2992,-2.004,0,5.9807
"PA14_54960",-0.3114,-3.6015,-1.7517,2.5692,-0.8804,-0.9485,-4.565,2.4419,-2.2788,-2.5049,-5.8458,-0.2448,-3.2991,0,-0.6834
"PA14_54970",-0.0601,2.2541,2.6082,0.6573,0.3352,-1.2666,0.0503,-5.4096,-1.9331,-0.385,-2.3026,-0.3467,-1.1602,0,-2.778
"PA14_54980",-4.5655,-0.1618,-2.0394,-1.6515,-0.4071,-0.5646,0.3054,-4.2194,0.5628,-1.2151,-0.6034,-0.3464,-0.8771,0,-0.4301
"PA14_55000",-1.0207,1.6023,-2.1964,-0.7999,-0.4753,0.215,-2.1964,1.2576,0.4398,1.4565,2.8127,1.1489,1.1691,0,1.9439
"PA14_55020",-0.5389,-1.3187,4.2894,2.8882,-1.4794,-0.1622,0.0424,5.5642,1.7787,-1.8598,5.6672,0.82,0.9753,0,-2.1568
"PA14_55030",-2.4964,-0.179,-2.0132,1.0029,2.6064,-1.1436,0.3893,1.7884,0.2356,0.8982,-0.8018,0.0588,0.2685,0,0.3451
"PA14_55040",0.4916,-2.9663,0.1201,1.0022,-2.8463,0.7471,-2.2657,1.0646,-0.2732,-1.4566,-1.5159,0.023,-0.4278,0,0.5421
"PA14_55050",0.5479,-3.1442,-3.7878,1.211,0.4826,-0.2876,-3.2163,-3.2512,-2.9139,-3.5983,-1.6243,-0.1355,-2.1452,0,-2.5271
"PA14_55060",-1.1707,0.5332,0.1212,-0.0783,1.9004,1.5447,2.5876,0.5116,2.2386,1.506,2.582,0.5414,2.422,0,2.0392
"PA14_55070",-0.8788,-0.0442,0.0761,-1.1409,-0.2418,0.3826,0.259,-0.2388,0.2745,-0.1264,-0.4021,-0.5273,0.0839,0,-0.2245
"PA14_55080",0.5586,-0.4155,-0.3577,0.979,-0.6337,-0.2989,-0.2925,-0.7422,-0.2468,0.2098,-0.2539,0.7704,0.3056,0,-0.692
"PA14_55090",-3.1502,2.4706,-0.301,2.5365,1.709,-0.9524,-0.7156,-3.2295,-0.8095,-2.3672,1.4958,1.2089,-0.1901,0,-1.3828
"PA14_55100",-0.1207,1.216,-6.3951,-5.3242,-1.3139,-8.1298,-8.4169,-5.1448,-4.5567,-2.7159,-5.3821,-4.0796,-5.0044,0,-0.296
"PA14_55110",5.5412,45.4436,3.7286,0.7979,6.7946,13.2113,10.967,3.2908,-1.0108,2.2622,26.7807,8.0044,8.1257,0,6.7429
"PA14_55117",0.7257,-13.7383,-2.702,1.4594,-8.723,-0.9249,1.8815,-2.4494,10.8984,5.4137,-9.788,-3.2994,12.8528,0,4.5202
"PA14_55130",0,368.9578,178.609,399.9238,330.7478,300.2536,204.1193,177.6122,484.1336,326.7238,158.0826,419.8963,321.4445,0,211.6137
"PA14_55140",-1.5971,0.0272,-0.7223,3.7885,-1.8735,-2.5369,-0.6136,-0.891,1.1467,-2.066,-0.3844,-1.1227,-0.0248,0,-0.2051
"PA14_55150",-1.5374,-1.7258,2.3495,4.1606,-2.5992,0.7119,5.8969,-9.407,19.1221,7.5884,1.4791,11.0057,0.8405,0,-8.2928
"PA14_55160",-0.8716,-0.4668,0.1115,1.916,-0.07,-0.8034,-0.0386,-0.1939,0.8425,0.2884,-0.3241,1.5121,0.2375,0,-0.4262
"PA14_55170",-3.4934,8.8744,-3.753,-0.9416,1.4684,-1.725,2.1802,-0.9953,-4.4066,-3.641,-2.3651,1.9085,-2.6532,0,11.7752
"PA14_55180",0.2009,-1.2607,1.7495,1.1551,2.1105,1.511,-2.1198,-1.1684,3.1188,0.35,-1.9811,-0.1428,1.3495,0,0.4701
"PA14_55200",-1.0038,-0.0742,0.0454,-0.5802,-0.1854,-0.705,-0.8169,-0.6324,0.2781,-0.4341,-0.5622,-0.0729,-0.1052,0,-0.5661
"PA14_55220",-2.108,2.1087,-0.0123,0.1601,-2.0628,0.8088,1.9239,-2.5644,0.7366,0.3102,0.4862,-2.4792,-1.1008,0,1.2606
"PA14_55250",-4.6956,-0.179,-2.0871,-2.8441,-2.4111,-4.6956,-2.9676,-2.1016,-4.6956,0.6896,0.5246,-1.6628,-1.8154,0,-2.9034
"PA14_55290",-2.4964,-1.3306,0.8778,2.264,-3.0846,0.455,-2.313,-1.2363,1.1096,-0.7295,2.8758,-4.6956,0.523,0,0.4572
"PA14_55320",-6.5711,-15.3588,-4.0872,-0.6166,-3.7282,-9.797,-8.2452,-15.3588,-0.6358,-7.0943,-11.3698,-1.1639,0.2222,0,-15.3588
"PA14_55360",-3.4286,1.1766,-3.4286,-3.4286,-1.4168,-3.4286,1.6193,-3.4286,1.1356,0.4677,0.7756,-1.6333,0.6882,0,-2.0176
"PA14_55380",0.1744,-0.9088,-0.2432,-0.8838,-1.1198,-0.7484,-0.7824,-1.7806,-0.0937,-0.2075,-1.1097,-1.12,-0.1272,0,0.0789
"PA14_55390",-1.7218,-1.2103,4.9132,-2.1235,2.1477,0.9564,-2.4022,-2.1458,0.2787,-1.19,0.1001,3.7663,0.403,0,-0.7524
"PA14_55400",0.6442,2.4021,1.2931,2.2409,1.3039,0.3776,2.9416,-0.0358,1.4071,2.0251,2.3712,1.4078,1.6252,0,2.1582
"PA14_55410",2.5135,2.1931,0.8784,1.6009,2.1029,3.2077,2.3288,1.8967,0.3357,0.6372,2.8154,1.2358,1.5501,0,1.4478
"PA14_55490",1.3527,-0.6745,-0.0365,0.06,-0.6745,0.1717,0.7045,0.1957,1.1879,0.2542,-0.0414,0.9902,-0.1145,0,-0.0202
"PA14_55600",-24.6037,-24.6037,-24.6037,14.2999,-24.6037,-24.6037,-13.7406,16.1573,-12.1273,15.2964,3.3385,-10.314,-9.9038,0,52.6916
"PA14_55610",1.1035,1.6317,-1.0677,3.0626,-0.5844,0.0647,0.794,4.5293,0.747,0.946,1.1906,0.6306,0.7866,0,7.4209
"PA14_55640",-0.942,-0.8514,-1.669,-3.454,-3.4809,-5.7684,-3.3426,-5.2982,-0.6418,-0.7901,-1.026,-3.7556,-6.0198,0,-2.1158
"PA14_55650",-0.4316,-0.2838,0.0367,-0.1257,-0.0581,0.4803,0.606,-0.3697,-0.6172,0.494,-0.0242,0.2696,-0.1476,0,0.5642
"PA14_55660",-0.844,4.6053,2.0386,1.6647,-0.5018,1.3132,0.4072,2.002,-5.1597,-4.3126,1.248,-2.305,2.7242,0,5.8954
"PA14_55670",-0.2265,-0.3602,-0.1331,-0.8415,-1.4993,-1.6549,0.2188,-0.4706,-2.1007,-1.0165,-0.0974,-0.9379,-0.4131,0,0.6722
"PA14_55690",-5.4531,0.6122,-4.1684,-6.6225,-8.1642,-7.3847,2.1224,-5.5092,-10.898,-0.0041,3.2765,-6.1877,-4.5326,0,-2.3184
"PA14_55710",-3.3401,-0.623,-4.8816,-1.504,-1.8169,-0.638,1.6608,1.2628,0.9325,-0.2707,-1.1482,-1.1576,-0.3436,0,0.5813
"PA14_55720",0.1595,0.4896,-0.5182,1.2066,0.2869,0.8196,-0.8228,1.2788,1.159,1.056,-0.4338,0.613,0.9577,0,-0.0584
"PA14_55730",1.0443,0.6241,-0.7709,-1.2341,0.4142,-0.5355,0.6776,-0.3785,1.1185,0.9885,2.233,-0.5498,0.409,0,-0.4442
"PA14_55750",5.0055,-1.5488,-1.5936,9.0076,1.352,-0.7991,4.7867,2.4397,2.5081,6.0651,3.0276,8.1068,5.604,0,2.0318
"PA14_55760",-1.0057,-1.7668,0.998,-0.1607,1.1664,0.0663,-2.0756,-1.4831,-1.711,0.2179,-1.711,-1.8956,-0.3096,0,-3.0867
"PA14_55770",-1.5844,0.8516,1.5426,-0.6467,-0.1067,0.0906,0.9868,0.6761,-2.5366,-0.9388,-0.7731,-2.2436,-0.0962,0,-3.8212
"PA14_55780",0.3654,1.3557,1.6567,0.9364,-0.6745,-0.6745,-0.0948,-0.6745,0.9997,1.6178,0.4168,0.6335,0.67,0,1.2852
"PA14_55800",0.4993,0.7633,-0.3691,0.7728,0.0065,0.2562,-0.093,0.4246,0.5146,0.125,0.5626,0.8161,0.0331,0,0.5664
"PA14_55810",1.6232,1.0333,-1.9911,7.745,1.9533,4.0668,5.4212,1.4623,7.0282,2.2474,2.3517,3.7529,0.2887,0,2.3239
"PA14_55820",-1.2184,0.5267,-0.8861,0.4064,-0.5952,-0.4621,0.6585,-1.1681,-0.1454,-0.4924,0.3334,-0.1361,-0.2997,0,-0.1143
"PA14_55860",-0.6745,-0.2369,0.7277,-0.1374,0.601,-0.0142,0.1707,0.4892,0.4373,-0.0935,-0.1485,-0.2071,0.0081,0,-0.1089
"PA14_55880",1.3896,0.92,-0.6745,2.3487,1.4856,2.2608,0.4811,0.2769,0.9816,2.267,0.7342,1.6767,-0.6745,0,0.5237
"PA14_55890",5.9145,18.4654,15.3404,31.5689,9.931,-4.4164,11.829,13.4492,9.3852,0.3288,0.3525,24.4851,16.9775,0,21.4956
"PA14_55900",0.0391,-1.5711,-1.692,-1.7188,-1.4876,1.9293,-1.7848,-0.7572,-1.9011,-1.2292,-1.9941,1.2473,-1.8162,0,-1.2384
"PA14_55920",-0.9802,1.4877,1.0323,0.3942,0.0532,1.4329,0.9359,0.8298,0.1898,1.4063,0.2353,0.5758,0.9253,0,-0.7022
"PA14_55930",0.424,1.8437,-0.6745,1.3169,0.706,0.257,-0.0621,0.2447,1.838,1.234,1.3847,1.2059,0.1605,0,-0.6745
"PA14_55940",-0.146,0.5131,-1.1924,0.8343,-0.266,0.7774,-0.0208,-0.5515,1.1064,0.9017,0.2504,0.4161,0.5244,0,1.0489
"PA14_55960",-18.4765,4.2482,-9.0954,1.5411,1.0815,-9.2896,-3.0546,-4.1956,-27.3546,-7.28,-9.8612,12.2917,1.0403,0,-0.5784
"PA14_55980",-23.8988,27.9595,11.3888,13.4579,-5.5737,-23.5662,-2.1374,-12.7105,31.2317,36.4908,29.6502,-19.6651,22.8188,0,54.023
"PA14_56000",-32.9661,-12.1763,-16.7977,8.2456,6.5996,-26.9312,-20.2477,-1.6846,-12.3281,-5.9768,-19.6054,-1.7912,-4.1115,0,-2.2397
"PA14_56010",-2.818,-0.3585,-0.6773,-0.4107,0.9427,-1.4508,-1.4849,-0.3675,-4.4247,-3.0763,-2.0216,0.027,-1.4716,0,-1.6656
"PA14_56030",-2.5641,-1.2713,0.1864,-1.8527,-2.5641,-1.3303,-0.0899,-1.5675,-1.2748,-0.7308,-0.5466,-0.7374,-1.6588,0,-0.0856
"PA14_56040",14.8146,25.2704,15.6294,7.4774,4.4024,6.4548,21.7819,0.6237,11.3938,-0.6068,15.4239,3.9044,24.8425,0,17.3627
"PA14_56050",1.2412,5.8027,5.2934,-2.8214,4.6641,-0.9283,6.7344,1.614,-4.3677,-0.1443,4.4442,2.1904,1.7445,0,-5.9436
"PA14_56060",1.8175,-2.6342,-0.3109,-2.3882,-1.4748,1.2391,0.8541,-2.7721,2.81,0.3312,-2.046,-0.4476,-0.5888,0,-3.2511
"PA14_56070",-0.8804,-0.3823,-0.4993,6.3643,4.3282,1.7387,-3.0911,-10.3628,4.5023,-0.8052,-1.8335,-0.1409,-1.8032,0,-4.8042
"PA14_56080",1.1206,1.8064,1.4291,4.7668,0.5846,2.4651,-0.1566,0.5686,0.9119,1.2537,1.2174,0.6026,3.039,0,-0.4779
"PA14_56090",0.2137,0.3546,0.3526,-0.949,0.5135,-0.0364,0.4686,0.1454,-1.1877,0.0935,-0.7382,-1.6437,-0.241,0,3.2854
"PA14_56100",-3.1242,1.0405,-0.4308,-4.6635,0.0707,-4.4805,-1.1031,0.7931,-1.8533,1.4202,-2.5159,-0.8712,-0.6202,0,5.5534
"PA14_56110",-2.278,-0.629,-1.9165,-3.7831,-0.4409,-0.9018,-1.5114,-0.0476,-3.2378,-3.545,-1.1793,-1.1025,-3.2867,0,1.8089
"PA14_56130",-1.0193,-1.6054,0.2815,-0.1933,1.4909,-0.4456,-0.4409,-2.9333,-4.0084,-2.6644,-1.4357,0.561,-1.9253,0,3.8276
"PA14_56140",-0.646,0.3702,0.7506,0.7292,0.7356,0.3492,-0.0592,0.8451,-1.1946,-0.9208,0.0701,0.4829,0.7204,0,1.6364
"PA14_56160",-0.672,1.4719,1.1924,-1.4903,-0.4842,-0.7439,1.0923,-0.7017,-2.0132,0.7023,0.5038,0.2623,2.162,0,3.4503
"PA14_56170",-0.7026,-1.0039,-1.5117,-1.221,-1.581,-0.9416,0.8055,-1.0055,-5.0054,-3.0184,-0.5409,0.3398,-2.5397,0,1.9522
"PA14_56180",1.0457,0.8662,0.3899,0.1536,-0.2974,0.8088,0.5377,-0.0993,1.1569,0.6063,0.7618,0.3356,0.2484,0,0.3512
"PA14_56190",0.1139,0.2682,-0.0356,-0.4512,0.2,0.2775,0.2603,-0.43,0.0013,0.1776,-0.3877,0.4148,-0.1235,0,0.829
"PA14_56200",-0.2544,0.4101,0.017,0.5728,0.3441,0.3249,0.63,0.1484,0.7855,0.133,0.2981,0.5193,0.4154,0,0.4678
"PA14_56210",-0.1701,1.0076,-0.396,1.5471,0.154,0.1839,0.7051,0.8111,0.9377,1.2035,0.9968,0.405,0.4861,0,1.0343
"PA14_56220",-1.0524,6.6774,0.2395,-0.7115,0.1304,2.8125,4.3389,-2.8754,0.1153,-0.1909,3.3489,1.7774,4.1569,0,-2.922
"PA14_56240",-0.9925,-0.4016,-0.4344,0.1201,-0.9921,-0.4162,0.13,-0.6003,-0.0511,-0.0506,-0.4354,-0.1805,0.0552,0,-0.185
"PA14_56250",-1.3005,1.3285,-0.2639,0.1585,-0.0376,-0.43,-0.1024,-0.1828,-0.7284,0.1706,0.6938,-0.4866,0.3037,0,0.6084
"PA14_56260",2.7304,9.5442,4.425,1.8753,4.7751,0.462,3.9728,-8.2058,3.2296,5.9116,3.9584,2.1785,6.8372,0,12.6429
"PA14_56280",0.1988,2.7682,-0.2706,-0.836,-1.1289,1.279,3.5105,-0.0691,-0.5448,-0.1051,2.3442,0.6256,0.9179,0,2.3682
"PA14_56300",0.397,-0.213,0.8699,0.6876,0.1162,-0.1544,-0.0053,-0.8762,-0.9553,0.1336,-0.7626,0.7726,0.33,0,-0.6632
"PA14_56340",-2.313,1.9406,0.24,1.8355,2.2569,0.4185,1.0941,-0.1734,3.3357,0.98,2.7718,-0.7358,2.4487,0,2.2752
"PA14_56360",0.2841,0.8271,-0.0292,1.7833,-0.3754,0.2363,0.89,1.1646,1.3711,0.4228,0.464,0.7308,-0.0932,0,1.2232
"PA14_56370",1.3773,0.6467,-2.5684,4.6868,-2.2745,-1.0714,0.833,0.5478,2.0582,-1.1835,2.4828,0.2447,-0.0295,0,0.0382
"PA14_56380",1.1574,3.3222,-2.136,-0.9419,5.0439,0.7798,1.3506,2.7809,1.6843,3.8083,1.6627,-5.2139,-1.6699,0,2.2725
"PA14_56390",12.1794,-5.5212,-77.7013,58.883,-57.0041,-68.9812,-47.7732,-55.8574,-14.6654,-33.4933,45.1138,-26.7677,-1.3008,0,-35.6324
"PA14_56410",-2.4743,8.7824,-2.5058,-15.4084,-0.3145,-10.5612,-9.9566,-6.011,-13.0809,-0.4997,-6.5982,-5.8573,3.3899,0,6.2277
"PA14_56420",2.809,2.056,0.707,2.6247,-1.5743,-0.0381,-0.022,-0.4383,0.5256,-0.5378,-0.5664,0.4304,1.9824,0,2.3645
"PA14_56450",-4.6956,1.356,-2.7939,-1.6094,-2.4214,-2.0671,-2.2569,2.4316,-1.8962,2.1097,0.7931,0.0588,-4.6956,0,-1.9448
"PA14_56480",0.0633,1.7093,-0.0365,0.06,0.4006,0.5171,1.2792,0.1957,1.7725,1.408,0.4168,0.678,-0.1145,0,0.828
"PA14_56510",0.8328,1.1137,0.6637,-0.3765,0.4006,0.4112,0.1182,0.8806,0.9824,0.1724,1.8759,0.2369,0.354,0,1.0563
"PA14_56520",-0.6745,-0.1064,-0.6745,0.7976,-0.1335,-0.2314,0.4724,-0.6745,0.6216,0.271,0.2517,0.1567,0.2819,0,0.9719
"PA14_56530",-1.1917,0.1749,-1.059,0.4365,-0.3863,0.7896,-1.4439,-2.5205,2.3336,1.23,-0.4073,-0.7398,-2.4909,0,-0.6054
"PA14_56540",22.8762,147.9437,3.6996,-1.0582,37.3838,110.3742,143.7231,56.4108,25.667,-29.0273,147.2126,80.9025,94.881,0,-4.576
"PA14_56550",1.9103,0.9555,0,-0.1876,2.3978,2.0728,0.5562,-1.4326,2.1154,2.6771,1.0708,-0.285,2.6532,0,1.3558
"PA14_56560",-1.0207,-0.9195,0.2148,1.5242,-2.1964,-2.1964,0.671,-0.8097,0.1075,-2.1964,1.1524,-0.8699,0.5935,0,-0.8446
"PA14_56590",-4.1713,35.7172,3.7296,-7.0354,4.8269,12.4074,25.188,-7.4681,-3.6142,-0.9541,25.6923,-0.1223,13.5952,0,-1.6146
"PA14_56600",-1.4822,1.7096,0.5933,0.9815,0.5054,0.4003,1.9481,0.5348,1.5734,1.2674,1.3798,-1.5741,1.5406,0,0.9859
"PA14_56620",-0.3913,0.2777,1.1482,17.6882,1.4882,2.2123,-0.6608,-2.6015,4.8664,2.6477,0.157,1.2632,1.0969,0,-0.4751
"PA14_56640",-1.5386,-1.5054,-0.5855,10.2108,-1.6173,-0.5724,0.3556,0.2748,0.2666,0.3065,-0.245,-0.4887,-0.5456,0,0.5113
"PA14_56660",-1.6479,-0.6579,-0.4984,18.7052,0.4226,-0.7332,0.435,0.27,2.0563,0.8049,-0.2763,-1.6942,0.5514,0,1.762
"PA14_56680",8.4551,48.629,5.3757,-3.6402,12.6865,6.9116,10.5468,-1.3035,26.3076,1.0206,6.8586,-4.0268,-2.9986,0,6.8485
"PA14_56700",4.06,2.6669,5.8992,-14.8102,16.6262,3.951,1.3672,1.3957,13.3238,6.5997,9.3002,-2.3504,19.638,0,-16.9764
"PA14_56720",24.6206,3.7219,12.9096,29.3142,9.7154,9.7469,25.76,27.5108,40.9448,33.8678,19.6616,4.2182,34.8184,0,16.8938
"PA14_56740",1.0342,2.414,-1.1798,-1.2066,0.386,0.0098,0.671,-1.123,0.2586,1.7309,1.0731,0.3454,1.0342,0,-0.1958
"PA14_56780",0.4928,-1.5399,-0.119,2.0107,-0.6326,0.5102,-1.4726,-0.701,1.2691,-1.4065,-1.2033,0.7768,-0.0175,0,0.7102
"PA14_56790",-11.1355,0.8018,-59.597,57.0263,-45.6999,-69.2817,-0.369,-70.8216,29.6012,-99.2392,-16.4423,-74.4994,-22.7672,0,-50.345
"PA14_56800",-0.4944,-0.0307,-0.6148,-0.179,0.2557,0.0098,-0.4472,0.1346,-0.1713,0.2462,0.0938,-0.1536,0.0518,0,-0.0124
"PA14_56810",0.1682,0.2962,0.067,-0.1755,0.1536,0.5581,0.6868,0.3359,0.3822,-0.2772,0.5535,0.5218,-0.1611,0,0.1967
"PA14_56830",-0.4371,2.6029,-0.0217,3.0768,0.1795,0.8395,-0.5398,-0.4883,-2.2444,-1.5807,-0.6924,0.623,-0.0746,0,-0.2118
"PA14_56840",-3.0404,5.4633,-0.0213,1.4128,-0.3754,-0.1287,0.0367,0.6787,-2.5778,-1.5356,0.0669,-1.0157,-0.5321,0,-0.8702
"PA14_56850",-4.42,7.9826,-5.2379,1.7868,-4.058,-2.5183,-1.5133,-2.7474,-6.4372,-3.9794,-1.2292,-6.8444,-3.4205,0,-6.2333
"PA14_56870",-1.9488,24.1597,2.0956,8.9526,1.8518,-3.3227,0.5724,3.6612,-11.4315,-4.9292,-2.9469,3.3214,1.9825,0,2.8548
"PA14_56880",0.7471,1.0531,0.5085,0.4711,0.4706,0.4272,1.5595,0.1406,1.1685,1.4514,1.2516,0.6722,0.7018,0,0.9044
"PA14_56890",31.0894,34.7592,-23.207,15.1018,4.9615,-1.7434,29.5119,-15.7019,23.8701,19.2801,7.0479,27.2139,-45.3852,0,69.1353
"PA14_56900",0.1949,0.1404,-0.0071,0.1166,0.1831,0.4145,-0.343,-0.5481,0.3778,-0.3681,-0.0295,0.6293,-0.131,0,0.1594
"PA14_56910",-0.549,0.4117,-0.0895,-0.6443,-0.6542,0.0413,0.0455,0.0891,0.5561,0.3733,1.327,-0.5471,-0.8474,0,0.2325
"PA14_56920",0.9353,0.4496,6.51,1.0651,3.3652,7.3113,-5.3916,2.672,10.482,3.3365,6.1166,-5.0932,-3.3465,0,-0.856
"PA14_56930",-0.5849,1.3744,1.3638,0.6268,1.5318,0.3152,0.7962,0.8522,2.3065,1.31,2.8882,-0.0718,1.0682,0,0.1888
"PA14_56940",-1.3591,0.709,-7e-04,0.6312,-0.5378,0.0424,1.4067,0.8582,-0.5056,0.2165,0.9326,1.021,-0.1524,0,0.3369
"PA14_56950",1.2302,-0.2052,-1.5736,1.4392,0.5515,1.3236,0.5028,0.5823,2.0069,0.8868,-1.1357,0.7492,0.5592,0,0.7981
"PA14_56970",1.4303,2.4208,2.9097,1.823,0.5618,4.4461,2.0777,-1.1228,3.6113,3.9203,1.2339,2.0431,3.6384,0,1.8561
"PA14_56980",-0.5805,0.3522,-0.2972,0.1755,0.0315,-0.5422,1.1501,-0.6609,2.8649,3.6218,0.8662,-0.9285,2.5651,0,0.0325
"PA14_56990",2.0392,-5.2932,-5.2932,-1.4203,-3.3384,-3.0329,-0.3055,-2.1458,-2.885,0.4651,0.6116,-2.535,-0.4304,0,-1.2155
"PA14_57010",0.132,-1.7187,-0.1156,0.7392,-0.7686,0.0117,-1.439,-0.6184,2.7811,2.2557,-1.5049,-0.1571,2.0812,0,-1.263
"PA14_57020",0.8331,-2.0637,-0.5114,1.3848,-1.9754,0.6864,-1.7374,-0.1606,6.747,4.9988,-1.6763,0.4935,3.6407,0,-0.8896
"PA14_57030",-0.27,0.3095,-0.3541,0.6325,-1.4304,-0.263,0.2065,-0.9776,3.2175,2.503,0.3209,0.2198,1.4466,0,0.1252
"PA14_57040",-2.4513,-0.6766,-2.6538,-0.4497,-2.1003,-0.743,-0.0852,-3.0298,3.0962,5.237,-1.0811,-1.2212,1.1361,0,0.623
"PA14_57050",-0.8845,0.1439,0.6452,-0.2623,-0.9421,-1.2929,-1.5668,-0.7502,0.8209,-0.5586,-1.2614,-1.4495,-1.271,0,-0.2102
"PA14_57060",-0.3178,-1.2838,0.1818,-0.9548,0.2663,-0.0448,-1.7279,-0.5727,-1.1938,-2.0704,-0.7696,-0.1869,-0.4396,0,-1.4518
"PA14_57070",5.0943,1.1039,1.7756,2.9389,3.6294,2.0046,2.4864,0.7359,5.9943,4.1754,0.9105,4.204,0.1529,0,7.1024
"PA14_57080",-0.4401,1.3392,0.4613,0.4207,0.6748,0.1836,-0.2183,-0.3681,-0.1899,0.4582,0.9532,0.4033,0.5579,0,-1.0844
"PA14_57100",-1.7537,7.4908,2.3819,0.644,-2.8051,-2.0618,8.156,0.9191,-0.7393,6.0955,8.6956,1.1453,1.3569,0,10.7932
"PA14_57110",-6.9579,-8.0488,-4.9182,-4.8835,0.8059,2.0945,-3.2948,-1.4162,3.8685,0.6774,-4.1717,-3.6497,-2.5454,0,-5.2952
"PA14_57130",1.661,-1.9383,0.7081,1.5398,1.6141,0.9776,-0.0371,-0.57,1.726,-1.0366,0.3955,0.5741,0.1,0,-1.4502
"PA14_57140",-19.4659,10.0782,-9.581,-0.9945,4.5764,-5.9853,-4.3255,-4.5004,-9.2518,-4.4728,-14.1735,-6.8968,-6.6114,0,2.4885
"PA14_57160",-0.6745,1.7093,0.2254,1.823,0.0885,0.8387,0.7045,0.1957,0.9798,0.9319,0.1,-0.0847,0.67,0,1.2252
"PA14_57170",-0.2094,0.1005,-0.4742,0.2358,-0.054,-0.4293,0.0792,-0.7928,-1.5641,0.1612,0.3232,0.5647,0.028,0,-0.4725
"PA14_57180",1.5947,1.6993,1.7131,2.3398,1.1824,2.5381,0.8293,1.4382,0.3777,1.4736,-0.2815,1.5812,0.8212,0,0.8687
"PA14_57190",0.7194,-1.3254,0.7842,-1.5965,-2.4635,0.8732,1.3798,0.5232,-0.6752,1.7193,-0.3847,0.4047,0.885,0,2.3264
"PA14_57200",0.4966,-1.7253,-3.3074,-0.4581,-2.2076,0.031,1.4246,-2.5492,-2.1029,3.5579,1.7209,-1.8201,2.6824,0,-1.7717
"PA14_57210",0.2852,0.4252,0.1436,-0.1318,0.2548,0.1755,0.3063,-0.1565,-0.6202,-0.2754,-0.0151,0.1454,-0.0662,0,0.3381
