"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_55760",-0.3986,-0.4424,0.8463,0.2225,0.9097,-0.2511,0.6998,-0.5614,-0.6253,0.6774,-0.4977,-0.7665,0.345,-0.4264,-1.5675
"PA14_55770",-0.8776,1.1108,0.9404,-0.2434,0.0116,0.0786,-1.0316,0.3816,-1.0348,-0.1251,0,-1.0156,0.3464,-0.2213,-1.9588
"PA14_55780",0.2984,0.3912,0.9664,0.2558,-1.2762,0.7742,0.7564,-0.7986,0.1607,0.6745,-0.4742,-0.1189,-0.5461,0.6613,0.4498
"PA14_55800",0.8018,0.8453,-1.2524,1.157,-0.4141,-0.2051,0.9126,0.5583,0.5128,-0.4928,0.417,1.327,-0.5258,0.4796,0.5834
"PA14_55810",-0.1133,-0.9393,-1.2644,1.2673,-0.0738,-0.4646,-0.5984,-0.1923,1.1165,-0.3941,-0.5186,0.2482,-0.7821,0.6618,-0.3341
"PA14_55820",-1.5395,0.6717,-0.9878,1.1402,-0.4975,0.1512,-1.2959,-1.4391,-0.0195,-0.8834,0.3784,0.0904,-0.256,-0.5114,-0.0028
"PA14_55860",-1.3502,-1.2996,1.0061,-1.0184,0.6833,0.0316,0.3211,0.5632,0.0746,-1.027,-1.0597,-1.0597,-0.7447,0.7283,-1.0184
"PA14_55880",0.7582,-0.2153,-0.6398,0.7524,0.3466,-0.8338,0.3892,0.0777,-0.5339,0.5624,-0.3558,0.3416,-1.075,1.075,-0.349
"PA14_55890",0.2076,-0.1372,0.0948,1.1134,-0.328,0.7133,0.3702,0.0539,-0.6052,-1.3202,-1.385,0.5838,0,1.1558,0.3067
"PA14_55900",0.4242,-0.3027,4e-04,-0.3027,-0.1893,-1.0526,0.3545,0.0429,-0.6745,-0.1988,-0.6745,0.7049,-0.6745,-0.2993,-0.181
"PA14_55920",-0.723,0.6789,0.7501,-0.0404,-0.3598,-1.2164,-0.3134,0.6134,-0.5774,0.781,-0.7775,0,0.2855,0.5008,-1.4685
"PA14_55930",0.5215,1.0956,-1.1971,0.789,0.0819,-0.0665,1.1096,-0.5823,1.3413,0.4136,0.522,0.623,-0.9342,1.0227,-1.9136
"PA14_55940",-0.5227,-0.2404,-2.129,0.5986,-0.7744,-0.7584,0.6726,-1.1552,0.9889,0.6183,-0.518,0.0814,0.1862,0.3953,0.8372
"PA14_55960",-1.8089,1.0315,-0.578,0.3852,0.5303,0.7874,0.0317,-0.266,-2.9942,-0.2809,-0.8798,1.815,0.8263,-0.4134,0.017
"PA14_55980",-1.0763,0.4677,0.2234,0.1537,-0.4525,1.0768,0.5482,-0.6749,0.7974,1.0469,0.5776,-1.0699,0.5296,0.2074,1.6164
"PA14_56000",-1.2765,-0.4518,-0.3699,0.9545,0.9703,0.9114,0.7647,0.5044,-0.2608,0.1496,-0.8834,0.3751,0.2927,-0.633,0.2437
"PA14_56010",-1.2801,0.608,0.2906,0.3588,1.4868,0.2744,0.2833,0.3716,-2.4155,-1.3182,-0.6594,0.6745,-0.0977,-0.7601,-0.7088
"PA14_56030",-0.8509,-0.4796,0.9794,-0.8128,-1.4592,-0.1425,-0.5902,-0.538,-0.39,-0.0352,0.0616,0.1494,-0.7814,-0.7549,0.6066
"PA14_56040",0.5526,0.8741,0.5217,-0.2085,-0.3988,0.2329,-0.8034,-0.665,-0.023,-1.1898,0.0955,-0.6009,1.1425,0.9292,0.4982
"PA14_56050",0.2945,1.2969,1.5829,-1.3827,1.335,0.4209,-1.8274,0.4166,-1.9142,-0.6027,0.7715,0.3485,0.2964,0.2216,-2.5027
"PA14_56060",0.7149,-0.5714,-0.0258,-1.116,-0.7069,-0.4788,-0.8455,-1.2088,1.0843,0.7059,-0.3605,-0.088,0.0721,-0.2448,-1.5065
"PA14_56070",-0.7479,0.5915,-0.3372,1.4261,0.5904,0.2742,0.2375,-2.6373,0.8178,0,0.0997,-0.2954,-0.3372,0.4586,-0.7532
"PA14_56080",0.6075,0.0443,0.5006,2.0394,-0.025,-1.1456,0.7492,-0.0624,-0.0252,0.1854,-0.2052,-0.2464,1.5154,0.1957,-1.0696
"PA14_56090",0.122,0.08,0.3002,-1.6594,0.3156,0.271,-0.3202,-0.2523,-1.5822,0.0541,-1.2334,-2.3401,-0.3523,0.1376,3.4718
"PA14_56100",-0.9514,0.424,0.2845,-1.8847,0.5106,1.6917,0.3705,0.9279,-0.6706,0.882,-1.2647,-0.0669,-0.0038,-0.483,2.916
"PA14_56110",-0.3071,0.3164,-0.2349,-1.5237,0.617,-0.3718,0.1586,0.7653,-1.0986,-1.3205,0.0165,0.141,-1.0926,-0.9022,1.7154
"PA14_56130",0.0036,-0.2871,0.7082,0.2898,1.1992,-0.255,-0.3254,-1.1113,-1.5581,-0.7793,-0.2141,0.731,-0.38,-0.4553,2.3938
"PA14_56140",-0.9246,-0.2433,0.6263,0.4616,0.6432,-0.1988,0.554,0.7862,-1.8681,-1.633,-0.5796,0.2367,0.4784,0.2407,1.4221
"PA14_56160",-0.1889,0.7244,1.0912,-1.0823,-0.2185,0.3485,-0.7301,-0.2938,-1.5477,0.3707,0.0824,0.2916,1.6311,-0.2046,2.4581
"PA14_56170",0.3925,-0.1323,-0.0868,-0.0585,-0.1124,-0.2241,-1.0087,0.1958,-2.1362,-1.1446,0.1408,0.8034,-0.7462,-0.7064,1.5349
"PA14_56180",1.2407,0.4593,-0.2305,-0.8525,-1.6714,-0.6551,0.0739,-1.2569,1.4165,0.1119,0.2989,-0.419,-0.5456,1.0405,-0.5926
"PA14_56190",0.1496,0.2244,-0.1121,-0.8414,0.1929,-0.3606,-0.3276,-0.7118,-0.0082,0.2592,-0.7418,0.4962,-0.162,0.0071,1.0083
"PA14_56200",-1.2363,-0.2286,-0.6504,0.4069,0.1156,-0.0561,-0.549,-0.3794,1.0741,-0.662,-0.4559,0.4036,0.2542,0.699,0.0187
"PA14_56210",-0.9766,0.003,-1.3182,1.2506,-0.5874,0.4628,0.1298,0.3783,0.2581,0.4948,0.0547,-0.3607,-0.3219,0.9002,0.3936
"PA14_56220",-0.5449,2.4055,-0.069,-0.584,-0.1441,-1.0944,-1.5264,-1.5061,-0.316,-0.512,0.9371,0.5098,1.5241,0.2464,-1.5976
"PA14_56240",-1.7216,-0.663,-0.4693,0.4321,-1.8514,0.497,-0.8024,-1.088,0.3146,0.532,-0.654,-0.0562,0.8016,-0.495,-0.17
"PA14_56250",-1.3344,1.2961,-0.0827,0.3394,0.209,0.1876,0.1709,0.0781,-0.968,0.0325,0.5476,-0.4972,0.4272,-0.2358,0.7486
"PA14_56260",0.059,1.2241,0.3675,-0.2934,0.4867,0.6238,-0.052,-2.371,-0.1222,0.4696,-0.0389,-0.3291,0.8161,0.8306,2.2557
"PA14_56280",-0.2006,1.1384,-0.525,-0.9089,-0.9906,-0.3223,-1.6228,-0.4216,-0.6812,-0.4756,0.877,-0.0764,0.1618,0.3645,0.802
"PA14_56300",0.2288,0.0472,0.7771,0.5324,-0.0463,0.3309,-0.1357,-0.9101,-0.9159,0.3487,-0.5572,0.7238,0.5104,0.0376,-0.8895
"PA14_56340",-1.1487,0.3846,-0.2128,0.6386,1.0881,0.0237,-0.1402,-0.394,1.5378,-0.0772,0.9332,-1.0077,1.0324,0.4406,0.852
"PA14_56360",-0.4244,-0.2786,-0.9754,1.4238,-1.511,0.5886,-0.0692,0.8293,0.812,-0.6456,-0.7322,0.0196,-1.3142,0.9505,0.5648
"PA14_56370",1.1422,-0.4881,-1.529,2.6144,-1.425,0.4831,-0.1045,0.4632,1.0614,-1.2436,0.7923,0.0348,-0.2772,-0.0156,-0.316
"PA14_56380",0.309,0.3186,-0.9075,-0.7088,1.5084,-0.136,0.0376,0.7348,0.0568,0.6416,-0.1724,-2.2239,-0.9857,0.2819,0.3122
"PA14_56390",1.2668,0.2624,-0.9995,2.1152,-0.473,0.7244,0.5412,-0.3898,0.307,-0.284,1.5545,0.0833,0.8015,-0.8674,-0.2354
"PA14_56410",0.3076,0.437,0.2168,-0.7302,0.3372,0.2389,0.5224,-0.0023,-0.7677,-0.0241,-0.442,-0.1286,0.4089,-0.3688,0.529
"PA14_56420",1.8407,0.8647,0.384,1.4514,-1.1258,0.0519,0.3417,-0.3162,0.0653,-0.759,-0.9039,0.1003,1.12,0.1064,1.19
"PA14_56450",-1.4463,0.7425,-0.3944,-0.6232,-1.134,0.0284,1.1242,2.0759,-0.9811,1.2706,-0.5435,0.415,-2.5782,-0.2435,-0.9811
"PA14_56480",-0.0309,0.8116,-0.3718,-0.8826,-0.4979,0.216,-0.4911,-0.7005,1.1166,0.5292,-0.7824,-0.1234,-1.9001,1.0432,-0.0012
"PA14_56510",0.5674,0.3186,0.1883,-1.2567,-0.1322,0.0525,0.7564,0.5569,0.42,-0.7684,1.4212,-0.5278,-0.4084,0.7133,0.5746
"PA14_56520",-0.3625,-0.3021,-0.4308,0.5228,-0.2606,0.0432,-0.2452,-0.4215,0.0258,0.0204,-0.2295,-0.0779,0.0448,0.1426,0.5966
"PA14_56530",-0.2914,-0.2173,-0.3414,0.3438,0.0179,-0.6508,0.7039,-0.9088,1.116,0.4705,-0.4239,-0.2663,-1.1638,-0.1622,-0.3266
"PA14_56540",-0.2249,1.6019,-0.5498,-0.6504,-0.0667,-0.9777,-1.5071,0.1664,-0.2268,-1.0661,1.5646,0.5543,0.7934,0.5648,-0.7259
"PA14_56550",0.7818,-0.232,-0.4625,-0.6179,0.9838,-0.8615,0.319,-1.382,0.6255,0.914,-0.1144,-0.705,0.9905,0.5806,0.199
"PA14_56560",0.0718,-0.9741,0.3169,1.3151,-1.9912,1.2191,-0.5293,-0.6673,-0.7577,-1.9912,0.526,-0.8683,0.3652,0.7577,-0.8024
"PA14_56590",-0.456,2.619,0.1212,-0.8044,0.2172,-0.8214,-1.7467,-0.7533,-0.5408,-0.3758,1.7973,-0.2212,0.8702,0.1687,-0.3807
"PA14_56600",-1.165,0.5394,0.0118,0.208,-0.053,0.1291,-0.8826,-0.0074,0.6302,0.3116,0.3269,-1.7622,0.6022,0.4853,0.1685
"PA14_56620",-0.5006,-0.6273,0.3131,10,0.5866,-1.0914,0.9984,-1.9179,2.5206,1.1227,-0.7072,0.3084,0.279,0.3362,-0.9042
"PA14_56640",-1.1868,-1.7039,-0.1571,10,-1.3906,0.1397,-0.7836,0.8209,0.7758,0.7936,-0.1179,-0.1563,-0.1217,-0.5971,0.8272
"PA14_56660",-0.7628,-0.5309,-0.0156,10,0.6158,0.1536,-0.4763,0.4866,1.7946,0.7925,-0.2077,-1.0081,0.631,-0.408,1.2879
"PA14_56680",0.4302,2.9348,0.1254,-0.6224,0.6669,-0.2444,-0.2835,-0.3662,1.4619,-0.4789,-0.1878,-0.6794,-0.6688,0.2689,0.0032
"PA14_56700",0.2714,-0.3608,0.333,-1.4033,1.1881,-0.2524,0.2318,0.0343,0.701,0.1858,0.185,-0.3816,1.3278,0.0968,-1.6699
"PA14_56720",0.4327,-1.0148,-0.1697,0.4211,-0.3328,0.289,-0.1808,0.4798,0.9309,0.5034,-0.2481,-0.6901,0.6869,0.7799,-0.1953
"PA14_56740",0.764,1.3185,-0.5431,-1.2416,0.085,-0.421,-0.2256,-0.358,-0.1903,0.9141,0.3396,0.0332,0.5285,0.9609,-0.5054
"PA14_56780",-0.2204,-0.9979,-0.0126,3.3764,-0.7647,-0.0895,1.1391,-1.3193,1.4436,-1.4002,-0.6608,0.9944,0.3137,-0.0559,0.7452
"PA14_56790",0.5838,0.3543,-0.2136,1.3391,0.004,0.2846,-0.5078,-0.3773,1.0385,-0.9628,0.1313,-0.4926,0.2846,-0.7226,-0.3486
"PA14_56800",-0.6745,-0.1246,-1.0328,-0.0796,1.0784,-0.545,0.8618,0.775,-0.1736,0.7202,0.233,-0.0694,0.3382,-0.3565,0.2262
"PA14_56810",-0.2642,-0.3086,-0.4858,-1.3783,-0.4052,-0.676,-1.005,0,0.2014,-1.5604,0.4788,0.4604,-1.1895,0.7655,-0.5286
"PA14_56830",-0.3248,2.2398,-0.0247,2.5024,0.128,-0.6595,0.5826,-0.4956,-1.9911,-1.4311,-0.7822,0.457,-0.0438,0.036,-0.3433
"PA14_56840",-1.2912,4.063,0.376,1.2385,0.1055,-0.3386,-0.1582,0.9146,-1.6772,-1.0091,0.0448,-0.4355,-0.1895,-0.3594,-0.4106
"PA14_56850",-0.2227,4.4036,-0.6938,1.9853,-0.1726,-0.5044,-0.505,0.418,-1.474,-0.6526,0.3734,-1.5257,-0.1392,-1.4613,-1.4573
"PA14_56870",-0.2792,3.5561,0.2466,1.0921,0.1648,0.5845,0.0883,0.4135,-2.0286,-0.967,-0.7694,0.332,0.1922,0.0474,0.1009
"PA14_56880",0.4311,0.2603,-0.1827,-0.5032,-0.1869,0.2264,-1.4949,-0.7074,0.787,1.3361,0.6904,0.0266,0.0375,1.0514,0.2014
"PA14_56890",0.6238,0.9159,-0.9978,0.0936,-0.1207,0.3496,-0.695,-0.8452,0.6071,0.525,0.0664,0.4401,-1.5694,0.2582,1.6908
"PA14_56900",0.3706,-0.094,-0.0398,0.0352,0.2766,-0.6438,0.7471,-0.9384,0.4508,-0.7174,-0.3683,0.9008,-0.2717,-0.0491,-0.0478
"PA14_56910",-0.4921,0.0428,-0.007,-0.8318,-0.6336,-0.142,0.1637,0.2124,0.5301,0.1554,1.1706,-0.6745,-1.1296,-0.0772,0.0825
"PA14_56920",0.2353,-0.1646,1.195,-0.0943,0.4962,-1.2664,1.089,0.2775,1.9032,0.6131,0.9782,-1.0084,-0.5227,-0.0232,-0.3862
"PA14_56930",-0.8962,0.021,0.5345,-0.2965,0.5929,0.3032,0.1707,0.0392,1.1524,0.3142,1.4079,-0.7648,0.2877,0.5186,-0.7687
"PA14_56940",-0.963,0.341,0.0564,0.4306,-0.3744,-0.1145,-1.0858,0.7732,-0.5346,0.1242,0.5598,0.8394,-0.1105,-0.1115,0.1061
"PA14_56950",0.6278,-0.9504,-1.48,0.5252,0.0294,-0.6333,0.2168,0.0612,0.9666,0.1266,-1.647,0.0805,-0.003,0.3542,-0.0428
"PA14_56970",-0.0077,-0.1614,0.537,-0.0335,-0.5261,-1.344,0.0278,-0.6646,0.6975,0.6975,-0.6745,0.0395,0.7128,0.827,-0.122
"PA14_56980",-0.4848,-0.3256,-0.37,-0.2108,-0.1289,0.4894,-0.4382,-0.5881,1.7528,2.274,0.0804,-0.9397,1.5655,0.1615,-0.4181
"PA14_56990",0.6786,-0.7211,-0.3998,-0.0233,-0.373,-0.0138,-0.1755,-0.1241,-0.3216,0.2289,0.1755,-0.185,-0.2147,-0.2182,-0.0233
"PA14_57010",0.0075,-0.667,0.1909,1.251,-0.4209,0.1225,0.2159,-0.6443,3.1871,3.726,-0.5498,0.0969,2.3928,-0.2574,-0.408
"PA14_57020",-0.2932,-0.1819,-0.5054,0.7874,-1.1641,0.2144,0.4302,-0.5652,3.0754,2.811,-0.1233,0.1263,1.6694,0.1386,-0.4315
"PA14_57030",-0.6263,0.176,-0.7278,0.4952,-2.1914,0.6602,-0.0273,-1.6677,3.8803,3.221,0.1502,-0.0675,1.7426,0.2596,-0.2438
"PA14_57040",-0.6558,-0.5454,-0.8432,0.0679,-0.5644,-0.2006,-0.1311,-1.0955,1.9523,2.9997,-0.6681,-0.2642,0.8951,-0.5922,0.5689
"PA14_57050",-0.2478,0.9698,1.815,0.1427,-0.4636,0.8386,1.3276,-0.2522,2.0171,0.1639,-0.9532,-1.1756,-0.7158,-0.908,0.2996
"PA14_57060",0.0316,-0.5825,0.8125,-0.4706,0.8386,-0.4401,1.1826,-0.0967,-0.6362,-1.313,0.0409,0.4434,0.3156,-0.7783,-1.1407
"PA14_57070",0.8554,-0.6511,-0.19,-0.1842,0.2666,0.2222,0.1349,-0.6765,1.0586,0.6362,-0.6675,0.3577,-0.6716,0.8218,1.0997
"PA14_57080",-0.8308,0.5012,0.1815,-0.0504,0.4187,0.068,0.9903,-0.7504,-0.9214,-0.354,0.0625,-0.0681,0.0545,0.4603,-2.0376
"PA14_57100",-0.8101,0.5776,-0.0856,-0.6855,-0.9892,0.7853,-0.586,-0.5481,-0.6506,0.459,0.7736,-0.4802,-0.2024,0.538,0.8657
"PA14_57110",-0.8787,-1.4848,-0.488,-0.7344,0.7022,-0.9792,0.1709,0.131,1.5145,0.7929,-0.5254,-0.2987,0.1466,-0.5963,-0.8198
"PA14_57130",0.8412,-0.9514,0.3276,0.7766,0.8111,-0.4197,-0.1401,-0.4156,0.8864,-0.3421,0.3945,0.2807,0.1957,-0.042,-0.9538
"PA14_57140",-1.2746,0.7227,-0.5124,0.087,0.6926,0.1297,0.322,-0.0584,-0.6796,-0.3982,-1.2971,-0.4022,-0.4599,-0.3079,0.2822
"PA14_57160",-0.8464,1.1558,0.2594,1.6839,-0.6185,-1.1038,-0.2066,-0.4214,0.3395,0.2401,-0.9169,-0.9429,-0.6113,0.7788,0.7973
"PA14_57170",0.3654,0.2239,-0.1335,0.6518,0.416,0.1054,-0.3836,-0.6539,-2.0458,0.5968,0.5188,1.1915,0.554,-0.5677,-0.6023
"PA14_57180",0.752,0.2409,0.6962,1.0793,0.299,-1.4062,0.2089,0.558,-0.5207,0.2462,-1.1484,0.5307,-0.1765,0.6312,-0.1233
"PA14_57190",0.2275,-1.258,0.1975,-1.146,-1.4696,-0.2414,-0.3881,0.0685,-0.7104,0.5667,-0.6555,-0.0929,0.2296,0.2082,0.7386
"PA14_57200",0.8801,-0.5133,-0.672,0.2268,-0.2579,-0.6012,-0.9802,-0.4198,-0.4139,1.866,0.9897,-0.2035,1.6334,-0.6279,-0.3914
"PA14_57210",0.2814,0.9806,0.0371,-0.5714,0.1583,0.127,-0.8182,-0.5448,-1.1793,-0.5374,0.1599,0,-0.0587,0.2356,0.2768
"PA14_57220",-1.6041,1.7409,-0.0629,-0.6111,0.586,-0.3069,-2.2352,-1.9423,-1.3512,0.2013,1.3336,0.2062,0.0791,0.377,-0.3786
"PA14_57240",-0.5217,1.4615,0.2034,-0.2728,-0.5167,0.3577,-0.6358,-0.4762,0.3897,0.8134,0.3866,-0.6858,0.4992,0.5029,0.3024
"PA14_57250",0.2996,0.8964,-0.0934,-0.6488,-0.5923,-0.2015,-0.5823,0.3481,-0.2932,0.9364,0.723,-0.2948,-0.2087,0.0307,0.1492
"PA14_57260",0.4547,1.1625,-0.0865,-0.2372,-0.2449,0.1839,-1.9775,-0.3712,-1.253,-0.0516,1.3149,0.0246,-0.7852,0.5566,-0.7422
"PA14_57275",0.8106,-0.2103,1.1309,0.2644,0.1978,-0.8559,-0.09,-0.927,-3.8103,-2.7313,-0.4278,-0.1912,0.4286,-0.7131,-0.7608
"PA14_57290",0.5616,-0.3051,0.711,0.3164,-0.1203,-0.3945,0.1899,-0.3839,-3.3454,-2.5198,-1.0544,-0.3221,0.0686,-0.3426,-0.2471
"PA14_57300",0.7148,0.141,0.723,0.8032,-0.2329,-0.6234,-0.3289,-0.696,-2.9696,-3.6558,-0.5187,0.3152,-1.0653,-0.7412,0.4042
"PA14_57320",-0.0185,0.5313,0.4056,-0.604,0.2281,0.2429,-0.304,-0.8085,-2.7636,-0.0316,0.299,-0.4141,0.6606,-0.077,0.734
"PA14_57330",0.3668,1.5622,0.8889,-0.5808,-0.3061,0.0203,-2.1981,-0.9411,-3.3097,-1.8853,0.5598,-0.7052,-0.3075,-0.2528,1.1698
"PA14_57340",-0.5491,1.7134,0.2429,-0.6798,-0.295,0.3447,-1.1095,-0.3616,-2.2688,-0.6814,0.6704,-0.2169,0.8574,0.1722,1.2607
"PA14_57360",0.175,1.0531,0.668,-0.8495,0.3183,0.5593,-0.9886,-0.8001,-4.7671,-2.174,0.9245,-0.1522,-0.0395,0.0128,-0.6881
"PA14_57370",1.1229,-0.0245,0.4942,-0.1679,-0.1714,0.272,-1.0113,-0.5892,-3.0391,-2.4008,-0.1798,0.1537,0.2046,-0.6494,0.5375
"PA14_57380",0.5623,0.1269,0.595,-0.0721,-0.5778,0.3882,-1.5757,-1.191,-6.6016,-4.6488,0.1074,-0.0747,-0.3865,-0.5898,0.3167
"PA14_57390",0.1086,3.5332,1.1154,-0.5614,0.1919,1.211,-2.872,-1.7288,-4.5694,-0.4952,1.1654,-0.5882,-0.1024,-0.2982,2.354
"PA14_57410",0.1126,0.5416,1.1209,-0.6256,0.1329,-0.0362,-1.3853,-1.9122,-4.569,-0.5085,-0.1394,-1.1204,0.5766,-0.3054,0.7421
"PA14_57425",-0.0383,0.968,0.8788,-0.9368,-0.0558,0.5374,-1.5168,-2.0493,-4.1453,-1.2634,1.4108,-0.4108,-0.1289,-0.3251,-0.6151
"PA14_57440",1.0273,-0.7248,1.349,-0.5482,0.5943,-0.9508,-0.1222,-1.2272,-1.6305,-0.8244,-0.3748,-0.2623,-0.1538,-0.7196,-0.3777
"PA14_57450",0.6931,0.2802,0.3814,-0.636,0.1266,0.9706,-0.6324,-1.4847,-1.196,0.3914,-0.7113,-0.4227,-0.5008,0.1653,0.2189
"PA14_57460",0.3062,0.2743,0.2874,-0.2078,0.1799,0.0987,-0.1514,-2.9195,-0.4968,-0.8496,0.966,0.1748,-0.6328,0.1496,-0.938
"PA14_57470",0.7564,0.408,-0.0854,-1.2884,1.0668,0.3962,-1.0941,-0.1828,0.8798,1.2549,0.4719,-0.6377,0.3202,0.8917,-0.598
"PA14_57480",0.0393,-1.2465,0.9342,-0.7892,-0.4434,0.1445,-0.536,-0.0496,0.4979,0.2319,0.0539,0.064,0,0.2533,-0.6497
"PA14_57490",0.87,0.119,0.2522,-0.213,-0.6815,-0.1766,-1.4286,-0.2934,-0.1438,0.7193,0.2878,0.4401,-0.4594,0.6335,0.2703
"PA14_57500",-0.0383,-0.7498,0.3182,0.3453,0.6318,-1.05,0.8174,-1.0473,0.6462,0.2831,-0.2018,-0.219,0.4059,-0.2632,-1.477
"PA14_57510",-0.5447,0.2132,0.4601,0.9389,1.0172,-0.0339,0.867,-0.9306,0.8474,0.4715,-0.3822,0.6582,-0.5005,-0.3856,-0.8076
"PA14_57520",0.9372,0.1991,0.4122,-0.3865,-0.1615,-0.6922,0.0714,0.4308,-0.6734,-1.3632,-0.9211,0.1241,0.0267,0.2654,-0.6264
"PA14_57530",1.1298,0.899,0.3954,-1.7541,0.2717,-1.2538,0.7974,0.4502,-0.9768,-1.3096,-0.5652,-0.5626,0.3888,-0.0142,-0.5075
"PA14_57540",0.4954,1.7223,0.6052,-2.5251,-0.1776,0.067,-1.3169,0.0848,-3.3582,-1.5955,-0.222,-0.513,-0.3569,-0.708,-0.0106
"PA14_57560",-0.0405,1.2285,0.425,-2.0919,-0.0998,-0.2503,-0.4662,-1.1458,-2.6243,-3.3073,0.0121,-0.391,-0.619,-0.6842,0.062
"PA14_57570",0.0588,1.1133,0.1194,-1.6749,0.1489,-0.2936,-0.6548,-0.4532,-1.2396,0.5382,0.4329,-0.5849,-0.2676,-0.3252,0.3952
"PA14_57580",0,0.3215,0.6594,-2.2273,0.1308,0.2626,-0.2071,-0.3219,-0.7596,0.1907,0.6489,-1.0118,0.4341,-0.266,-1.1998
"PA14_57590",-0.4422,0.1813,0.2514,-1.3815,-1.3639,0.7775,-0.9532,-0.8682,-0.7476,0,0.8703,-0.9372,0.5496,0.7529,-1.2657
"PA14_57600",0.3846,-0.9361,0.6449,0.7662,-0.0623,-0.246,0.8928,-1.0245,1.9212,0.4121,-1.0583,0.2936,0.2006,-0.258,-0.3775
"PA14_57630",-0.8664,0.258,0.4804,0.4305,-0.9513,-0.6714,-0.2217,-0.345,-0.2955,0.7647,-0.0254,-0.1274,-0.492,-0.0882,0.6782
"PA14_57640",1.5535,-0.1197,-0.619,-1.6817,0.2955,0.3129,2.4544,-0.048,-0.608,0.1169,-0.6196,1.5805,-0.4371,2.1969,-0.5413
"PA14_57650",0.8012,-0.8734,0.0757,0.1894,0.1684,0.1883,0.2232,0.4327,-0.4572,-0.0504,-0.4914,0.6282,-0.1527,0.2129,-0.661
"PA14_57670",-0.1828,0.6552,-0.8173,0.0136,-0.7526,0.9264,0.331,-0.8421,0.583,1.7732,-0.3934,-0.6342,0.3656,0.0782,0.823
"PA14_57680",0.1978,-1.0323,-0.4622,0.5983,-0.4871,-0.495,0.5972,-0.4434,1.8672,0.9843,-0.2906,-0.2828,-0.4262,0.6304,0
"PA14_57690",-1.043,2.8376,0.4183,-0.2378,1.2273,-0.374,-1.0906,-0.6955,-0.7375,-0.0605,2.7205,-0.0645,0.0124,0.1865,-1.8525
"PA14_57710",1.5977,-0.8607,0.0799,0.9546,-0.8205,-0.7494,1.2737,-0.192,-0.196,-1.0689,-0.1474,1.1822,-0.8822,-0.4779,-0.4624
"PA14_57720",-0.868,-0.0584,0.2992,0.71,0.5609,0.2355,0.9404,-0.9178,1.161,0.9244,-1.3035,0.6194,-0.3166,-0.1666,-0.5846
"PA14_57730",-0.0153,0.0684,0.1862,0.6498,3e-04,-0.3758,0.5429,0.6446,-0.4277,-0.6034,-0.2464,0.3578,0.1174,0.8048,0.672
"PA14_57740",-0.4432,-0.1461,-0.1592,-0.4294,0.1274,-0.5779,-0.3546,-0.091,0.1937,-1.0264,-0.2937,0.2008,-0.1481,-0.6803,0.2137
"PA14_57760",-0.4078,1.0609,-1.2006,-0.5634,-0.1834,-0.0862,-1.6584,-0.2631,-0.3352,0.3664,1.2817,-0.7949,0.4626,0.4808,-0.0933
"PA14_57770",0.468,0.4404,-0.1081,-0.6272,-0.4022,0.4474,0.0227,-0.2423,-3.2318,-1.2826,0.0773,-0.2879,0.9017,-0.7474,-0.1642
"PA14_57780",-0.75,-0.4627,0.2154,-1.1684,-0.4153,-0.6153,-0.0751,-0.147,-0.3054,-0.059,-0.7078,-0.9763,-0.4449,0.3462,1.3355
"PA14_57800",-1.7045,0.3819,0.2288,-2.1872,0.5379,1.174,-1.2265,-0.553,-1.7388,0.6287,0.175,-1.0559,1.0872,0.0425,0.1515
"PA14_57810",-0.0726,0.2738,0.6358,-1.7117,-0.4103,0.7158,-1.1702,-0.2072,-0.9775,0.7194,0.5999,-0.7254,0.5684,-0.3143,0.4046
"PA14_57820",-0.4837,-1.2142,1.2996,-0.7332,1.663,-0.0093,1.2823,0.0605,0.5209,0.1722,-1.2842,-0.0199,0.0546,-0.1772,-1.4309
"PA14_57830",-0.6286,-0.5131,0.3296,-1.517,1.1508,0.8607,-0.2639,-1.2972,0.049,1.4253,0.1569,-0.8351,0.5402,-0.564,-0.367
"PA14_57840",1.2408,-0.5184,-0.4065,-1.1245,-0.4376,0.2429,-0.1773,0.2322,0.2256,-0.5961,-0.7669,0.4377,0.6634,0.3218,-2.0359
"PA14_57850",1.1183,-0.8796,-0.1648,-0.2119,-0.1074,0.913,0.2501,-0.4868,-1.1848,0.5422,-0.8896,0.1145,-0.4066,-0.4039,-1.4285
"PA14_57870",-0.425,-0.1788,1.0193,-1.2671,0.3024,-0.5469,-0.7794,0.3323,-1.5617,0.4713,0.055,-0.1236,-0.4898,0.2767,-0.3118
"PA14_57880",0.5893,-0.9042,0.6581,-1.246,-0.5074,0.3009,-0.4799,-0.0522,0.3869,1.1265,0.1089,-0.9853,0.4271,0.383,-1.7223
